DATE,TIME,実績(万kW)
2005 9 7,11 00,5117
2005 9 7,12 00,4897
2005 9 7,13 00,5006
2005 9 7,14 00,5017
2005 9 7,15 00,4943
2005 9 7,16 00,4939
2005 9 7,17 00,4796
2005 9 7,18 00,4831
2005 9 7,19 00,4620
2005 9 7,20 00,4344
2005 9 7,21 00,4055
2005 9 7,22 00,3918
2005 9 7,23 00,3627
2005 9 8,0 00,3279
2005 9 8,1 00,3060
2005 9 8,2 00,2896
2005 9 8,3 00,2810
2005 9 8,4 00,2779
2005 9 8,5 00,2806
2005 9 8,6 00,3066
2005 9 8,7 00,3587
2005 9 8,8 00,4348
2005 9 8,9 00,4945
2005 9 8,10 00,5226
2005 9 8,11 00,5359
2005 9 8,12 00,5230
2005 9 8,13 00,5433
2005 9 8,14 00,5511
2005 9 8,15 00,5471
2005 9 8,16 00,5442
2005 9 8,17 00,5236
2005 9 8,18 00,5263
2005 9 8,19 00,5028
2005 9 8,20 00,4688
2005 9 8,21 00,4360
2005 9 8,22 00,4154
2005 9 8,23 00,3810
2005 9 9,0 00,3405
2005 9 9,1 00,3125
2005 9 9,2 00,2930
2005 9 9,3 00,2825
2005 9 9,4 00,2787
2005 9 9,5 00,2817
2005 9 9,6 00,3033
2005 9 9,7 00,3432
2005 9 9,8 00,3984
2005 9 9,9 00,4394
2005 9 9,10 00,4543
2005 9 9,11 00,4577
2005 9 9,12 00,4352
2005 9 9,13 00,4520
2005 9 9,14 00,4572
2005 9 9,15 00,4546
2005 9 9,16 00,4591
2005 9 9,17 00,4508
2005 9 9,18 00,4561
2005 9 9,19 00,4364
2005 9 9,20 00,4093
2005 9 9,21 00,3838
2005 9 9,22 00,3729
2005 9 9,23 00,3485
2005 9 10,0 00,3199
2005 9 10,1 00,2982
2005 9 10,2 00,2808
2005 9 10,3 00,2712
2005 9 10,4 00,2666
2005 9 10,5 00,2655
2005 9 10,6 00,2757
2005 9 10,7 00,3019
2005 9 10,8 00,3422
2005 9 10,9 00,3860
2005 9 10,10 00,4161
2005 9 10,11 00,4317
2005 9 10,12 00,4326
2005 9 10,13 00,4453
2005 9 10,14 00,4500
2005 9 10,15 00,4460
2005 9 10,16 00,4402
2005 9 10,17 00,4316
2005 9 10,18 00,4440
2005 9 10,19 00,4336
2005 9 10,20 00,4123
2005 9 10,21 00,3867
2005 9 10,22 00,3712
2005 9 10,23 00,3469
2005 9 11,0 00,3168
2005 9 11,1 00,2937
2005 9 11,2 00,2759
2005 9 11,3 00,2655
2005 9 11,4 00,2593
2005 9 11,5 00,2553
2005 9 11,6 00,2652
2005 9 11,7 00,2909
2005 9 11,8 00,3280
2005 9 11,9 00,3700
2005 9 11,10 00,3969
2005 9 11,11 00,4058
2005 9 11,12 00,4103
2005 9 11,13 00,4099
2005 9 11,14 00,3961
2005 9 11,15 00,3810
2005 9 11,16 00,3764
2005 9 11,17 00,3861
2005 9 11,18 00,3985
2005 9 11,19 00,3890
2005 9 11,20 00,3734
2005 9 11,21 00,3536
2005 9 11,22 00,3348
2005 9 11,23 00,3127
2005 9 12,0 00,2877
2005 9 12,1 00,2706
2005 9 12,2 00,2577
2005 9 12,3 00,2512
2005 9 12,4 00,2492
2005 9 12,5 00,2552
2005 9 12,6 00,2816
2005 9 12,7 00,3322
2005 9 12,8 00,4014
2005 9 12,9 00,4584
2005 9 12,10 00,4862
2005 9 12,11 00,5011
2005 9 12,12 00,4901
2005 9 12,13 00,5118
2005 9 12,14 00,5198
2005 9 12,15 00,5179
2005 9 12,16 00,5158
2005 9 12,17 00,4983
2005 9 12,18 00,5017
2005 9 12,19 00,4756
2005 9 12,20 00,4428
2005 9 12,21 00,4118
2005 9 12,22 00,3999
2005 9 12,23 00,3676
2005 9 13,0 00,3316
2005 9 13,1 00,3070
2005 9 13,2 00,2905
2005 9 13,3 00,2813
2005 9 13,4 00,2786
2005 9 13,5 00,2818
2005 9 13,6 00,3053
2005 9 13,7 00,3556
2005 9 13,8 00,4267
2005 9 13,9 00,4859
2005 9 13,10 00,5158
2005 9 13,11 00,5330
2005 9 13,12 00,5233
2005 9 13,13 00,5453
2005 9 13,14 00,5541
2005 9 13,15 00,5503
2005 9 13,16 00,5470
2005 9 13,17 00,5314
2005 9 13,18 00,5341
2005 9 13,19 00,5085
2005 9 13,20 00,4754
2005 9 13,21 00,4429
2005 9 13,22 00,4255
2005 9 13,23 00,3912
2005 9 14,0 00,3514
2005 9 14,1 00,3233
2005 9 14,2 00,3049
2005 9 14,3 00,2933
2005 9 14,4 00,2888
2005 9 14,5 00,2920
2005 9 14,6 00,3171
2005 9 14,7 00,3672
2005 9 14,8 00,4387
2005 9 14,9 00,4973
2005 9 14,10 00,5252
2005 9 14,11 00,5405
2005 9 14,12 00,5284
2005 9 14,13 00,5478
2005 9 14,14 00,5539
2005 9 14,15 00,5472
2005 9 14,16 00,5441
2005 9 14,17 00,5247
2005 9 14,18 00,5253
2005 9 14,19 00,5000
2005 9 14,20 00,4685
2005 9 14,21 00,4383
2005 9 14,22 00,4209
2005 9 14,23 00,3882
2005 9 15,0 00,3476
2005 9 15,1 00,3201
2005 9 15,2 00,2994
2005 9 15,3 00,2883
2005 9 15,4 00,2834
2005 9 15,5 00,2860
2005 9 15,6 00,3064
2005 9 15,7 00,3451
2005 9 15,8 00,4031
2005 9 15,9 00,4463
2005 9 15,10 00,4598
2005 9 15,11 00,4643
2005 9 15,12 00,4436
2005 9 15,13 00,4584
2005 9 15,14 00,4576
2005 9 15,15 00,4494
2005 9 15,16 00,4479
2005 9 15,17 00,4423
2005 9 15,18 00,4424
2005 9 15,19 00,4172
2005 9 15,20 00,3904
2005 9 15,21 00,3637
2005 9 15,22 00,3528
2005 9 15,23 00,3297
2005 9 16,0 00,3002
2005 9 16,1 00,2814
2005 9 16,2 00,2690
2005 9 16,3 00,2615
2005 9 16,4 00,2586
2005 9 16,5 00,2628
2005 9 16,6 00,2825
2005 9 16,7 00,3199
2005 9 16,8 00,3692
2005 9 16,9 00,4087
2005 9 16,10 00,4261
2005 9 16,11 00,4332
2005 9 16,12 00,4154
2005 9 16,13 00,4336
2005 9 16,14 00,4377
2005 9 16,15 00,4318
2005 9 16,16 00,4295
2005 9 16,17 00,4195
2005 9 16,18 00,4224
2005 9 16,19 00,3990
2005 9 16,20 00,3733
2005 9 16,21 00,3482
2005 9 16,22 00,3382
2005 9 16,23 00,3165
2005 9 17,0 00,2915
2005 9 17,1 00,2739
2005 9 17,2 00,2611
2005 9 17,3 00,2530
2005 9 17,4 00,2486
2005 9 17,5 00,2473
2005 9 17,6 00,2570
2005 9 17,7 00,2796
2005 9 17,8 00,3136
2005 9 17,9 00,3478
2005 9 17,10 00,3671
2005 9 17,11 00,3759
2005 9 17,12 00,3706
2005 9 17,13 00,3836
2005 9 17,14 00,3878
2005 9 17,15 00,3846
2005 9 17,16 00,3797
2005 9 17,17 00,3748
2005 9 17,18 00,3884
2005 9 17,19 00,3762
2005 9 17,20 00,3565
2005 9 17,21 00,3338
2005 9 17,22 00,3210
2005 9 17,23 00,3016
2005 9 18,0 00,2776
2005 9 18,1 00,2618
2005 9 18,2 00,2493
2005 9 18,3 00,2413
2005 9 18,4 00,2367
2005 9 18,5 00,2346
2005 9 18,6 00,2400
2005 9 18,7 00,2601
2005 9 18,8 00,2884
2005 9 18,9 00,3192
2005 9 18,10 00,3413
2005 9 18,11 00,3536
2005 9 18,12 00,3610
2005 9 18,13 00,3678
2005 9 18,14 00,3699
2005 9 18,15 00,3706
2005 9 18,16 00,3677
2005 9 18,17 00,3758
2005 9 18,18 00,3955
2005 9 18,19 00,3877
2005 9 18,20 00,3702
2005 9 18,21 00,3510
2005 9 18,22 00,3317
2005 9 18,23 00,3089
2005 9 19,0 00,2833
2005 9 19,1 00,2669
2005 9 19,2 00,2544
2005 9 19,3 00,2465
2005 9 19,4 00,2440
2005 9 19,5 00,2444
2005 9 19,6 00,2570
2005 9 19,7 00,2899
2005 9 19,8 00,3400
2005 9 19,9 00,3861
2005 9 19,10 00,4160
2005 9 19,11 00,4316
2005 9 19,12 00,4341
2005 9 19,13 00,4444
2005 9 19,14 00,4468
2005 9 19,15 00,4395
2005 9 19,16 00,4341
2005 9 19,17 00,4355
2005 9 19,18 00,4484
2005 9 19,19 00,4347
2005 9 19,20 00,4138
2005 9 19,21 00,3912
2005 9 19,22 00,3671
2005 9 19,23 00,3384
2005 9 20,0 00,3073
2005 9 20,1 00,2886
2005 9 20,2 00,2744
2005 9 20,3 00,2658
2005 9 20,4 00,2635
2005 9 20,5 00,2690
2005 9 20,6 00,2931
2005 9 20,7 00,3393
2005 9 20,8 00,3991
2005 9 20,9 00,4456
2005 9 20,10 00,4642
2005 9 20,11 00,4700
2005 9 20,12 00,4466
2005 9 20,13 00,4584
2005 9 20,14 00,4591
2005 9 20,15 00,4543
2005 9 20,16 00,4589
2005 9 20,17 00,4584
2005 9 20,18 00,4504
2005 9 20,19 00,4249
2005 9 20,20 00,3983
2005 9 20,21 00,3722
2005 9 20,22 00,3602
2005 9 20,23 00,3342
2005 9 21,0 00,3047
2005 9 21,1 00,2862
2005 9 21,2 00,2731
2005 9 21,3 00,2649
2005 9 21,4 00,2626
2005 9 21,5 00,2661
2005 9 21,6 00,2871
2005 9 21,7 00,3252
2005 9 21,8 00,3813
2005 9 21,9 00,4254
2005 9 21,10 00,4428
2005 9 21,11 00,4480
2005 9 21,12 00,4274
2005 9 21,13 00,4409
2005 9 21,14 00,4418
2005 9 21,15 00,4356
2005 9 21,16 00,4408
2005 9 21,17 00,4416
2005 9 21,18 00,4366
2005 9 21,19 00,4122
2005 9 21,20 00,3863
2005 9 21,21 00,3607
2005 9 21,22 00,3499
2005 9 21,23 00,3275
2005 9 22,0 00,2996
2005 9 22,1 00,2815
2005 9 22,2 00,2690
2005 9 22,3 00,2616
2005 9 22,4 00,2588
2005 9 22,5 00,2636
2005 9 22,6 00,2843
2005 9 22,7 00,3202
2005 9 22,8 00,3690
2005 9 22,9 00,4067
2005 9 22,10 00,4215
2005 9 22,11 00,4246
2005 9 22,12 00,4012
2005 9 22,13 00,4161
2005 9 22,14 00,4200
2005 9 22,15 00,4187
2005 9 22,16 00,4253
2005 9 22,17 00,4285
2005 9 22,18 00,4258
2005 9 22,19 00,4038
2005 9 22,20 00,3794
2005 9 22,21 00,3558
2005 9 22,22 00,3466
2005 9 22,23 00,3252
2005 9 23,0 00,2991
2005 9 23,1 00,2812
2005 9 23,2 00,2685
2005 9 23,3 00,2603
2005 9 23,4 00,2564
2005 9 23,5 00,2554
2005 9 23,6 00,2637
2005 9 23,7 00,2885
2005 9 23,8 00,3279
2005 9 23,9 00,3638
2005 9 23,10 00,3844
2005 9 23,11 00,3934
2005 9 23,12 00,3885
2005 9 23,13 00,3995
2005 9 23,14 00,4055
2005 9 23,15 00,4047
2005 9 23,16 00,4048
2005 9 23,17 00,4119
2005 9 23,18 00,4241
2005 9 23,19 00,4118
2005 9 23,20 00,3931
2005 9 23,21 00,3705
2005 9 23,22 00,3521
2005 9 23,23 00,3272
2005 9 24,0 00,2994
2005 9 24,1 00,2804
2005 9 24,2 00,2668
2005 9 24,3 00,2582
2005 9 24,4 00,2540
2005 9 24,5 00,2559
2005 9 24,6 00,2663
2005 9 24,7 00,2901
2005 9 24,8 00,3267
2005 9 24,9 00,3588
2005 9 24,10 00,3730
2005 9 24,11 00,3761
2005 9 24,12 00,3659
2005 9 24,13 00,3700
2005 9 24,14 00,3701
2005 9 24,15 00,3694
2005 9 24,16 00,3746
2005 9 24,17 00,3805
2005 9 24,18 00,3810
2005 9 24,19 00,3684
2005 9 24,20 00,3502
2005 9 24,21 00,3289
2005 9 24,22 00,3115
2005 9 24,23 00,2938
2005 9 25,0 00,2707
2005 9 25,1 00,2554
2005 9 25,2 00,2437
2005 9 25,3 00,2366
2005 9 25,4 00,2329
2005 9 25,5 00,2318
2005 9 25,6 00,2378
2005 9 25,7 00,2534
2005 9 25,8 00,2749
2005 9 25,9 00,2965
2005 9 25,10 00,3090
2005 9 25,11 00,3125
2005 9 25,12 00,3112
2005 9 25,13 00,3106
2005 9 25,14 00,3081
2005 9 25,15 00,3082
2005 9 25,16 00,3122
2005 9 25,17 00,3309
2005 9 25,18 00,3475
2005 9 25,19 00,3413
2005 9 25,20 00,3295
2005 9 25,21 00,3137
2005 9 25,22 00,2970
2005 9 25,23 00,2783
2005 9 26,0 00,2599
2005 9 26,1 00,2456
2005 9 26,2 00,2370
2005 9 26,3 00,2327
2005 9 26,4 00,2316
2005 9 26,5 00,2378
2005 9 26,6 00,2594
2005 9 26,7 00,2976
2005 9 26,8 00,3465
2005 9 26,9 00,3854
2005 9 26,10 00,4030
2005 9 26,11 00,4110
2005 9 26,12 00,3928
2005 9 26,13 00,4097
2005 9 26,14 00,4142
2005 9 26,15 00,4093
2005 9 26,16 00,4109
2005 9 26,17 00,4127
2005 9 26,18 00,4134
2005 9 26,19 00,3903
2005 9 26,20 00,3658
2005 9 26,21 00,3421
2005 9 26,22 00,3344
2005 9 26,23 00,3121
2005 9 27,0 00,2862
2005 9 27,1 00,2693
2005 9 27,2 00,2588
2005 9 27,3 00,2520
2005 9 27,4 00,2499
2005 9 27,5 00,2552
2005 9 27,6 00,2744
2005 9 27,7 00,3086
2005 9 27,8 00,3511
2005 9 27,9 00,3818
2005 9 27,10 00,3944
2005 9 27,11 00,3985
2005 9 27,12 00,3760
2005 9 27,13 00,3915
2005 9 27,14 00,3952
2005 9 27,15 00,3929
2005 9 27,16 00,3997
2005 9 27,17 00,4082
2005 9 27,18 00,4060
2005 9 27,19 00,3850
2005 9 27,20 00,3623
2005 9 27,21 00,3395
2005 9 27,22 00,3328
2005 9 27,23 00,3112
2005 9 28,0 00,2855
2005 9 28,1 00,2694
2005 9 28,2 00,2582
2005 9 28,3 00,2522
2005 9 28,4 00,2500
2005 9 28,5 00,2545
2005 9 28,6 00,2754
2005 9 28,7 00,3084
2005 9 28,8 00,3490
2005 9 28,9 00,3776
2005 9 28,10 00,3874
2005 9 28,11 00,3899
2005 9 28,12 00,3682
2005 9 28,13 00,3843
2005 9 28,14 00,3885
2005 9 28,15 00,3856
2005 9 28,16 00,3917
2005 9 28,17 00,3994
2005 9 28,18 00,3991
2005 9 28,19 00,3793
2005 9 28,20 00,3580
2005 9 28,21 00,3361
2005 9 28,22 00,3275
2005 9 28,23 00,3050
2005 9 29,0 00,2798
2005 9 29,1 00,2646
2005 9 29,2 00,2540
2005 9 29,3 00,2476
2005 9 29,4 00,2458
2005 9 29,5 00,2503
2005 9 29,6 00,2678
2005 9 29,7 00,2994
2005 9 29,8 00,3419
2005 9 29,9 00,3762
2005 9 29,10 00,3909
2005 9 29,11 00,3957
2005 9 29,12 00,3763
2005 9 29,13 00,3924
2005 9 29,14 00,3958
2005 9 29,15 00,3928
2005 9 29,16 00,3950
2005 9 29,17 00,3990
2005 9 29,18 00,4024
2005 9 29,19 00,3815
2005 9 29,20 00,3593
2005 9 29,21 00,3369
2005 9 29,22 00,3281
2005 9 29,23 00,3064
2005 9 30,0 00,2819
2005 9 30,1 00,2655
2005 9 30,2 00,2547
2005 9 30,3 00,2479
2005 9 30,4 00,2454
2005 9 30,5 00,2488
2005 9 30,6 00,2669
2005 9 30,7 00,2979
2005 9 30,8 00,3400
2005 9 30,9 00,3729
2005 9 30,10 00,3873
2005 9 30,11 00,3915
2005 9 30,12 00,3729
2005 9 30,13 00,3880
2005 9 30,14 00,3919
2005 9 30,15 00,3882
2005 9 30,16 00,3922
2005 9 30,17 00,3991
2005 9 30,18 00,3980
2005 9 30,19 00,3789
2005 9 30,20 00,3574
2005 9 30,21 00,3348
2005 9 30,22 00,3284
2005 9 30,23 00,3091
2005 10 1,0 00,2846
2005 10 1,1 00,2682
2005 10 1,2 00,2566
2005 10 1,3 00,2494
2005 10 1,4 00,2447
2005 10 1,5 00,2442
2005 10 1,6 00,2517
2005 10 1,7 00,2725
2005 10 1,8 00,3047
2005 10 1,9 00,3348
2005 10 1,10 00,3519
2005 10 1,11 00,3590
2005 10 1,12 00,3526
2005 10 1,13 00,3603
2005 10 1,14 00,3620
2005 10 1,15 00,3598
2005 10 1,16 00,3576
2005 10 1,17 00,3662
2005 10 1,18 00,3752
2005 10 1,19 00,3634
2005 10 1,20 00,3472
2005 10 1,21 00,3261
2005 10 1,22 00,3101
2005 10 1,23 00,2909
2005 10 2,0 00,2706
2005 10 2,1 00,2569
2005 10 2,2 00,2460
2005 10 2,3 00,2385
2005 10 2,4 00,2334
2005 10 2,5 00,2321
2005 10 2,6 00,2361
2005 10 2,7 00,2552
2005 10 2,8 00,2790
2005 10 2,9 00,3063
2005 10 2,10 00,3276
2005 10 2,11 00,3410
2005 10 2,12 00,3510
2005 10 2,13 00,3601
2005 10 2,14 00,3652
2005 10 2,15 00,3675
2005 10 2,16 00,3671
2005 10 2,17 00,3870
2005 10 2,18 00,4007
2005 10 2,19 00,3919
2005 10 2,20 00,3753
2005 10 2,21 00,3544
2005 10 2,22 00,3322
2005 10 2,23 00,3063
2005 10 3,0 00,2802
2005 10 3,1 00,2635
2005 10 3,2 00,2526
2005 10 3,3 00,2460
2005 10 3,4 00,2436
2005 10 3,5 00,2512
2005 10 3,6 00,2731
2005 10 3,7 00,3113
2005 10 3,8 00,3559
2005 10 3,9 00,3963
2005 10 3,10 00,4131
2005 10 3,11 00,4214
2005 10 3,12 00,4004
2005 10 3,13 00,4207
2005 10 3,14 00,4215
2005 10 3,15 00,4166
2005 10 3,16 00,4210
2005 10 3,17 00,4255
2005 10 3,18 00,4176
2005 10 3,19 00,3936
2005 10 3,20 00,3703
2005 10 3,21 00,3478
2005 10 3,22 00,3417
2005 10 3,23 00,3186
2005 10 4,0 00,2912
2005 10 4,1 00,2744
2005 10 4,2 00,2633
2005 10 4,3 00,2577
2005 10 4,4 00,2544
2005 10 4,5 00,2606
2005 10 4,6 00,2839
2005 10 4,7 00,3189
2005 10 4,8 00,3589
2005 10 4,9 00,3902
2005 10 4,10 00,4020
2005 10 4,11 00,4046
2005 10 4,12 00,3813
2005 10 4,13 00,4050
2005 10 4,14 00,4092
2005 10 4,15 00,4080
2005 10 4,16 00,4143
2005 10 4,17 00,4220
2005 10 4,18 00,4146
2005 10 4,19 00,3923
2005 10 4,20 00,3688
2005 10 4,21 00,3474
2005 10 4,22 00,3398
2005 10 4,23 00,3171
2005 10 5,0 00,2919
2005 10 5,1 00,2769
2005 10 5,2 00,2658
2005 10 5,3 00,2590
2005 10 5,4 00,2565
2005 10 5,5 00,2626
2005 10 5,6 00,2840
2005 10 5,7 00,3194
2005 10 5,8 00,3592
2005 10 5,9 00,3926
2005 10 5,10 00,4035
2005 10 5,11 00,4052
2005 10 5,12 00,3799
2005 10 5,13 00,4020
2005 10 5,14 00,4051
2005 10 5,15 00,4032
2005 10 5,16 00,4094
2005 10 5,17 00,4157
2005 10 5,18 00,4062
2005 10 5,19 00,3842
2005 10 5,20 00,3638
2005 10 5,21 00,3424
2005 10 5,22 00,3352
2005 10 5,23 00,3114
2005 10 6,0 00,2850
2005 10 6,1 00,2693
2005 10 6,2 00,2598
2005 10 6,3 00,2531
2005 10 6,4 00,2512
2005 10 6,5 00,2570
2005 10 6,6 00,2798
2005 10 6,7 00,3157
2005 10 6,8 00,3549
2005 10 6,9 00,3840
2005 10 6,10 00,3960
2005 10 6,11 00,3997
2005 10 6,12 00,3759
2005 10 6,13 00,3995
2005 10 6,14 00,4025
2005 10 6,15 00,3996
2005 10 6,16 00,4037
2005 10 6,17 00,4147
2005 10 6,18 00,4110
2005 10 6,19 00,3885
2005 10 6,20 00,3654
2005 10 6,21 00,3434
2005 10 6,22 00,3366
2005 10 6,23 00,3149
2005 10 7,0 00,2883
2005 10 7,1 00,2722
2005 10 7,2 00,2619
2005 10 7,3 00,2545
2005 10 7,4 00,2518
2005 10 7,5 00,2565
2005 10 7,6 00,2752
2005 10 7,7 00,3083
2005 10 7,8 00,3493
2005 10 7,9 00,3844
2005 10 7,10 00,3998
2005 10 7,11 00,4057
2005 10 7,12 00,3860
2005 10 7,13 00,4069
2005 10 7,14 00,4112
2005 10 7,15 00,4080
2005 10 7,16 00,4137
2005 10 7,17 00,4231
2005 10 7,18 00,4149
2005 10 7,19 00,3930
2005 10 7,20 00,3705
2005 10 7,21 00,3483
2005 10 7,22 00,3393
2005 10 7,23 00,3185
2005 10 8,0 00,2956
2005 10 8,1 00,2806
2005 10 8,2 00,2677
2005 10 8,3 00,2608
2005 10 8,4 00,2564
2005 10 8,5 00,2573
2005 10 8,6 00,2648
2005 10 8,7 00,2848
2005 10 8,8 00,3181
2005 10 8,9 00,3483
2005 10 8,10 00,3652
2005 10 8,11 00,3716
2005 10 8,12 00,3647
2005 10 8,13 00,3735
2005 10 8,14 00,3730
2005 10 8,15 00,3704
2005 10 8,16 00,3761
2005 10 8,17 00,3891
2005 10 8,18 00,3874
2005 10 8,19 00,3750
2005 10 8,20 00,3560
2005 10 8,21 00,3338
2005 10 8,22 00,3139
2005 10 8,23 00,2940
2005 10 9,0 00,2729
2005 10 9,1 00,2572
2005 10 9,2 00,2472
2005 10 9,3 00,2402
2005 10 9,4 00,2350
2005 10 9,5 00,2352
2005 10 9,6 00,2410
2005 10 9,7 00,2562
2005 10 9,8 00,2775
2005 10 9,9 00,2990
2005 10 9,10 00,3107
2005 10 9,11 00,3109
2005 10 9,12 00,3100
2005 10 9,13 00,3094
2005 10 9,14 00,3072
2005 10 9,15 00,3072
2005 10 9,16 00,3140
2005 10 9,17 00,3372
2005 10 9,18 00,3422
2005 10 9,19 00,3346
2005 10 9,20 00,3238
2005 10 9,21 00,3081
2005 10 9,22 00,2938
2005 10 9,23 00,2791
2005 10 10,0 00,2597
2005 10 10,1 00,2456
2005 10 10,2 00,2363
2005 10 10,3 00,2302
2005 10 10,4 00,2280
2005 10 10,5 00,2310
2005 10 10,6 00,2390
2005 10 10,7 00,2622
2005 10 10,8 00,2916
2005 10 10,9 00,3160
2005 10 10,10 00,3304
2005 10 10,11 00,3339
2005 10 10,12 00,3276
2005 10 10,13 00,3317
2005 10 10,14 00,3335
2005 10 10,15 00,3342
2005 10 10,16 00,3436
2005 10 10,17 00,3617
2005 10 10,18 00,3619
2005 10 10,19 00,3518
2005 10 10,20 00,3386
2005 10 10,21 00,3228
2005 10 10,22 00,3047
2005 10 10,23 00,2854
2005 10 11,0 00,2639
2005 10 11,1 00,2498
2005 10 11,2 00,2420
2005 10 11,3 00,2372
2005 10 11,4 00,2361
2005 10 11,5 00,2422
2005 10 11,6 00,2655
2005 10 11,7 00,3005
2005 10 11,8 00,3415
2005 10 11,9 00,3730
2005 10 11,10 00,3842
2005 10 11,11 00,3878
2005 10 11,12 00,3651
2005 10 11,13 00,3861
2005 10 11,14 00,3888
2005 10 11,15 00,3862
2005 10 11,16 00,3924
2005 10 11,17 00,4062
2005 10 11,18 00,4006
2005 10 11,19 00,3800
2005 10 11,20 00,3590
2005 10 11,21 00,3380
2005 10 11,22 00,3308
2005 10 11,23 00,3085
2005 10 12,0 00,2818
2005 10 12,1 00,2671
2005 10 12,2 00,2565
2005 10 12,3 00,2494
2005 10 12,4 00,2479
2005 10 12,5 00,2534
2005 10 12,6 00,2724
2005 10 12,7 00,3043
2005 10 12,8 00,3422
2005 10 12,9 00,3716
2005 10 12,10 00,3831
2005 10 12,11 00,3867
2005 10 12,12 00,3639
2005 10 12,13 00,3870
2005 10 12,14 00,3897
2005 10 12,15 00,3867
2005 10 12,16 00,3890
2005 10 12,17 00,4016
2005 10 12,18 00,3990
2005 10 12,19 00,3781
2005 10 12,20 00,3574
2005 10 12,21 00,3362
2005 10 12,22 00,3293
2005 10 12,23 00,3063
2005 10 13,0 00,2816
2005 10 13,1 00,2663
2005 10 13,2 00,2558
2005 10 13,3 00,2497
2005 10 13,4 00,2469
2005 10 13,5 00,2520
2005 10 13,6 00,2705
2005 10 13,7 00,3018
2005 10 13,8 00,3391
2005 10 13,9 00,3690
2005 10 13,10 00,3814
2005 10 13,11 00,3861
2005 10 13,12 00,3646
2005 10 13,13 00,3892
2005 10 13,14 00,3923
2005 10 13,15 00,3889
2005 10 13,16 00,3924
2005 10 13,17 00,4063
2005 10 13,18 00,4027
2005 10 13,19 00,3813
2005 10 13,20 00,3600
2005 10 13,21 00,3385
2005 10 13,22 00,3310
2005 10 13,23 00,3088
2005 10 14,0 00,2838
2005 10 14,1 00,2677
2005 10 14,2 00,2573
2005 10 14,3 00,2514
2005 10 14,4 00,2485
2005 10 14,5 00,2535
2005 10 14,6 00,2711
2005 10 14,7 00,3025
2005 10 14,8 00,3416
2005 10 14,9 00,3740
2005 10 14,10 00,3898
2005 10 14,11 00,3969
2005 10 14,12 00,3784
2005 10 14,13 00,4048
2005 10 14,14 00,4084
2005 10 14,15 00,4042
2005 10 14,16 00,4077
2005 10 14,17 00,4194
2005 10 14,18 00,4110
2005 10 14,19 00,3892
2005 10 14,20 00,3666
2005 10 14,21 00,3448
2005 10 14,22 00,3370
2005 10 14,23 00,3152
2005 10 15,0 00,2907
2005 10 15,1 00,2754
2005 10 15,2 00,2636
2005 10 15,3 00,2553
2005 10 15,4 00,2514
2005 10 15,5 00,2521
2005 10 15,6 00,2598
2005 10 15,7 00,2821
2005 10 15,8 00,3174
2005 10 15,9 00,3460
2005 10 15,10 00,3595
2005 10 15,11 00,3649
2005 10 15,12 00,3544
2005 10 15,13 00,3680
2005 10 15,14 00,3711
2005 10 15,15 00,3680
2005 10 15,16 00,3738
2005 10 15,17 00,3867
2005 10 15,18 00,3827
2005 10 15,19 00,3693
2005 10 15,20 00,3518
2005 10 15,21 00,3309
2005 10 15,22 00,3136
2005 10 15,23 00,2959
2005 10 16,0 00,2766
2005 10 16,1 00,2611
2005 10 16,2 00,2493
2005 10 16,3 00,2418
2005 10 16,4 00,2359
2005 10 16,5 00,2370
2005 10 16,6 00,2414
2005 10 16,7 00,2555
2005 10 16,8 00,2754
2005 10 16,9 00,2955
2005 10 16,10 00,3074
2005 10 16,11 00,3118
2005 10 16,12 00,3116
2005 10 16,13 00,3114
2005 10 16,14 00,3085
2005 10 16,15 00,3095
2005 10 16,16 00,3211
2005 10 16,17 00,3453
2005 10 16,18 00,3489
2005 10 16,19 00,3419
2005 10 16,20 00,3298
2005 10 16,21 00,3136
2005 10 16,22 00,2963
2005 10 16,23 00,2776
2005 10 17,0 00,2583
2005 10 17,1 00,2459
2005 10 17,2 00,2389
2005 10 17,3 00,2339
2005 10 17,4 00,2318
2005 10 17,5 00,2413
2005 10 17,6 00,2672
2005 10 17,7 00,3031
2005 10 17,8 00,3432
2005 10 17,9 00,3755
2005 10 17,10 00,3876
2005 10 17,11 00,3910
2005 10 17,12 00,3676
2005 10 17,13 00,3884
2005 10 17,14 00,3926
2005 10 17,15 00,3926
2005 10 17,16 00,4034
2005 10 17,17 00,4108
2005 10 17,18 00,3998
2005 10 17,19 00,3784
2005 10 17,20 00,3581
2005 10 17,21 00,3395
2005 10 17,22 00,3314
2005 10 17,23 00,3095
2005 10 18,0 00,2840
2005 10 18,1 00,2684
2005 10 18,2 00,2587
2005 10 18,3 00,2517
2005 10 18,4 00,2498
2005 10 18,5 00,2570
2005 10 18,6 00,2797
2005 10 18,7 00,3130
2005 10 18,8 00,3534
2005 10 18,9 00,3834
2005 10 18,10 00,3924
2005 10 18,11 00,3944
2005 10 18,12 00,3708
2005 10 18,13 00,3934
2005 10 18,14 00,3954
2005 10 18,15 00,3939
2005 10 18,16 00,4047
2005 10 18,17 00,4118
2005 10 18,18 00,4010
2005 10 18,19 00,3803
2005 10 18,20 00,3599
2005 10 18,21 00,3398
2005 10 18,22 00,3297
2005 10 18,23 00,3070
2005 10 19,0 00,2812
