DATE,TIME,実績(万kW)
2024 9 6,11 00,4760
2024 9 6,12 00,4753
2024 9 6,13 00,4878
2024 9 6,14 00,4907
2024 9 6,15 00,4881
2024 9 6,16 00,4828
2024 9 6,17 00,4577
2024 9 6,18 00,4431
2024 9 6,19 00,4225
2024 9 6,20 00,3995
2024 9 6,21 00,3754
2024 9 6,22 00,3544
2024 9 6,23 00,3317
2024 9 7,0 00,3042
2024 9 7,1 00,2830
2024 9 7,2 00,2720
2024 9 7,3 00,2676
2024 9 7,4 00,2657
2024 9 7,5 00,2650
2024 9 7,6 00,2713
2024 9 7,7 00,3006
2024 9 7,8 00,3464
2024 9 7,9 00,3890
2024 9 7,10 00,4147
2024 9 7,11 00,4287
2024 9 7,12 00,4332
2024 9 7,13 00,4368
2024 9 7,14 00,4344
2024 9 7,15 00,4288
2024 9 7,16 00,4196
2024 9 7,17 00,4070
2024 9 7,18 00,4028
2024 9 7,19 00,3898
2024 9 7,20 00,3722
2024 9 7,21 00,3520
2024 9 7,22 00,3332
2024 9 7,23 00,3139
2024 9 8,0 00,2880
2024 9 8,1 00,2690
2024 9 8,2 00,2596
2024 9 8,3 00,2562
2024 9 8,4 00,2551
2024 9 8,5 00,2558
2024 9 8,6 00,2618
2024 9 8,7 00,2887
2024 9 8,8 00,3318
2024 9 8,9 00,3716
2024 9 8,10 00,3981
2024 9 8,11 00,4140
2024 9 8,12 00,4183
2024 9 8,13 00,4175
2024 9 8,14 00,4167
2024 9 8,15 00,4086
2024 9 8,16 00,3981
2024 9 8,17 00,3924
2024 9 8,18 00,3951
2024 9 8,19 00,3848
2024 9 8,20 00,3685
2024 9 8,21 00,3487
2024 9 8,22 00,3286
2024 9 8,23 00,3080
2024 9 9,0 00,2839
2024 9 9,1 00,2660
2024 9 9,2 00,2577
2024 9 9,3 00,2564
2024 9 9,4 00,2581
2024 9 9,5 00,2665
2024 9 9,6 00,2940
2024 9 9,7 00,3460
2024 9 9,8 00,4069
2024 9 9,9 00,4522
2024 9 9,10 00,4721
2024 9 9,11 00,4861
2024 9 9,12 00,4838
2024 9 9,13 00,4952
2024 9 9,14 00,4955
2024 9 9,15 00,4921
2024 9 9,16 00,4816
2024 9 9,17 00,4548
2024 9 9,18 00,4409
2024 9 9,19 00,4186
2024 9 9,20 00,3958
2024 9 9,21 00,3715
2024 9 9,22 00,3512
2024 9 9,23 00,3292
2024 9 10,0 00,3013
2024 9 10,1 00,2820
2024 9 10,2 00,2731
2024 9 10,3 00,2706
2024 9 10,4 00,2725
2024 9 10,5 00,2792
2024 9 10,6 00,3025
2024 9 10,7 00,3507
2024 9 10,8 00,4147
2024 9 10,9 00,4606
2024 9 10,10 00,4834
2024 9 10,11 00,4942
2024 9 10,12 00,4930
2024 9 10,13 00,5073
2024 9 10,14 00,5118
2024 9 10,15 00,5063
2024 9 10,16 00,4979
2024 9 10,17 00,4715
2024 9 10,18 00,4589
2024 9 10,19 00,4418
2024 9 10,20 00,4201
2024 9 10,21 00,3944
2024 9 10,22 00,3720
2024 9 10,23 00,3463
2024 9 11,0 00,3167
2024 9 11,1 00,2959
2024 9 11,2 00,2846
2024 9 11,3 00,2802
2024 9 11,4 00,2809
2024 9 11,5 00,2880
2024 9 11,6 00,3141
2024 9 11,7 00,3679
2024 9 11,8 00,4342
2024 9 11,9 00,4818
2024 9 11,10 00,5041
2024 9 11,11 00,5182
2024 9 11,12 00,5173
2024 9 11,13 00,5329
2024 9 11,14 00,5327
2024 9 11,15 00,5280
2024 9 11,16 00,5175
2024 9 11,17 00,4877
2024 9 11,18 00,4732
2024 9 11,19 00,4511
2024 9 11,20 00,4268
2024 9 11,21 00,4013
2024 9 11,22 00,3781
2024 9 11,23 00,3520
2024 9 12,0 00,3208
2024 9 12,1 00,2986
2024 9 12,2 00,2885
2024 9 12,3 00,2854
2024 9 12,4 00,2862
2024 9 12,5 00,2939
2024 9 12,6 00,3203
2024 9 12,7 00,3744
2024 9 12,8 00,4406
2024 9 12,9 00,4904
2024 9 12,10 00,5123
2024 9 12,11 00,5249
2024 9 12,12 00,5228
2024 9 12,13 00,5369
2024 9 12,14 00,5343
2024 9 12,15 00,5307
2024 9 12,16 00,5160
2024 9 12,17 00,4870
2024 9 12,18 00,4710
2024 9 12,19 00,4520
2024 9 12,20 00,4274
2024 9 12,21 00,4005
2024 9 12,22 00,3763
2024 9 12,23 00,3511
2024 9 13,0 00,3189
2024 9 13,1 00,2971
2024 9 13,2 00,2868
2024 9 13,3 00,2827
2024 9 13,4 00,2825
2024 9 13,5 00,2908
2024 9 13,6 00,3169
2024 9 13,7 00,3716
2024 9 13,8 00,4382
2024 9 13,9 00,4856
2024 9 13,10 00,5044
2024 9 13,11 00,5166
2024 9 13,12 00,5143
2024 9 13,13 00,5273
2024 9 13,14 00,5279
2024 9 13,15 00,5210
2024 9 13,16 00,5089
2024 9 13,17 00,4772
2024 9 13,18 00,4595
2024 9 13,19 00,4368
2024 9 13,20 00,4139
2024 9 13,21 00,3888
2024 9 13,22 00,3681
2024 9 13,23 00,3453
2024 9 14,0 00,3144
2024 9 14,1 00,2937
2024 9 14,2 00,2819
2024 9 14,3 00,2770
2024 9 14,4 00,2750
2024 9 14,5 00,2750
2024 9 14,6 00,2866
2024 9 14,7 00,3223
2024 9 14,8 00,3679
2024 9 14,9 00,4061
2024 9 14,10 00,4247
2024 9 14,11 00,4355
2024 9 14,12 00,4439
2024 9 14,13 00,4441
2024 9 14,14 00,4403
2024 9 14,15 00,4333
2024 9 14,16 00,4262
2024 9 14,17 00,4124
2024 9 14,18 00,4080
2024 9 14,19 00,3946
2024 9 14,20 00,3780
2024 9 14,21 00,3579
2024 9 14,22 00,3391
2024 9 14,23 00,3217
2024 9 15,0 00,2978
2024 9 15,1 00,2803
2024 9 15,2 00,2707
2024 9 15,3 00,2676
2024 9 15,4 00,2678
2024 9 15,5 00,2692
2024 9 15,6 00,2763
2024 9 15,7 00,3074
2024 9 15,8 00,3488
2024 9 15,9 00,3846
2024 9 15,10 00,4060
2024 9 15,11 00,4177
2024 9 15,12 00,4234
2024 9 15,13 00,4224
2024 9 15,14 00,4230
2024 9 15,15 00,4185
2024 9 15,16 00,4090
2024 9 15,17 00,4003
2024 9 15,18 00,4009
2024 9 15,19 00,3896
2024 9 15,20 00,3740
2024 9 15,21 00,3548
2024 9 15,22 00,3331
2024 9 15,23 00,3131
2024 9 16,0 00,2875
2024 9 16,1 00,2694
2024 9 16,2 00,2608
2024 9 16,3 00,2576
2024 9 16,4 00,2580
2024 9 16,5 00,2630
2024 9 16,6 00,2745
2024 9 16,7 00,3031
2024 9 16,8 00,3372
2024 9 16,9 00,3594
2024 9 16,10 00,3732
2024 9 16,11 00,3790
2024 9 16,12 00,3756
2024 9 16,13 00,3722
2024 9 16,14 00,3725
2024 9 16,15 00,3738
2024 9 16,16 00,3696
2024 9 16,17 00,3685
2024 9 16,18 00,3675
2024 9 16,19 00,3542
2024 9 16,20 00,3384
2024 9 16,21 00,3213
2024 9 16,22 00,3049
2024 9 16,23 00,2876
2024 9 17,0 00,2660
2024 9 17,1 00,2508
2024 9 17,2 00,2446
2024 9 17,3 00,2449
2024 9 17,4 00,2483
2024 9 17,5 00,2569
2024 9 17,6 00,2757
2024 9 17,7 00,3160
2024 9 17,8 00,3729
2024 9 17,9 00,4217
2024 9 17,10 00,4487
2024 9 17,11 00,4691
2024 9 17,12 00,4737
2024 9 17,13 00,4931
2024 9 17,14 00,4985
2024 9 17,15 00,4968
2024 9 17,16 00,4915
2024 9 17,17 00,4659
2024 9 17,18 00,4517
2024 9 17,19 00,4306
2024 9 17,20 00,4077
2024 9 17,21 00,3838
2024 9 17,22 00,3635
2024 9 17,23 00,3397
2024 9 18,0 00,3112
2024 9 18,1 00,2909
2024 9 18,2 00,2815
2024 9 18,3 00,2784
2024 9 18,4 00,2796
2024 9 18,5 00,2867
2024 9 18,6 00,3119
2024 9 18,7 00,3662
2024 9 18,8 00,4393
2024 9 18,9 00,4944
2024 9 18,10 00,5208
2024 9 18,11 00,5323
2024 9 18,12 00,5332
2024 9 18,13 00,5390
2024 9 18,14 00,5191
2024 9 18,15 00,4958
2024 9 18,16 00,4782
2024 9 18,17 00,4553
2024 9 18,18 00,4404
2024 9 18,19 00,4183
2024 9 18,20 00,3939
2024 9 18,21 00,3709
2024 9 18,22 00,3505
2024 9 18,23 00,3271
2024 9 19,0 00,3010
2024 9 19,1 00,2841
2024 9 19,2 00,2771
2024 9 19,3 00,2723
2024 9 19,4 00,2722
2024 9 19,5 00,2800
2024 9 19,6 00,3027
2024 9 19,7 00,3433
2024 9 19,8 00,3891
2024 9 19,9 00,4249
2024 9 19,10 00,4474
2024 9 19,11 00,4610
2024 9 19,12 00,4629
2024 9 19,13 00,4890
2024 9 19,14 00,4922
2024 9 19,15 00,4809
2024 9 19,16 00,4618
2024 9 19,17 00,4408
2024 9 19,18 00,4285
2024 9 19,19 00,4090
2024 9 19,20 00,3881
2024 9 19,21 00,3652
2024 9 19,22 00,3458
2024 9 19,23 00,3231
2024 9 20,0 00,2973
2024 9 20,1 00,2793
2024 9 20,2 00,2710
2024 9 20,3 00,2691
2024 9 20,4 00,2704
2024 9 20,5 00,2783
2024 9 20,6 00,2987
2024 9 20,7 00,3465
2024 9 20,8 00,4163
2024 9 20,9 00,4492
2024 9 20,10 00,4584
2024 9 20,11 00,4778
2024 9 20,12 00,4742
2024 9 20,13 00,5025
2024 9 20,14 00,5182
2024 9 20,15 00,5161
2024 9 20,16 00,5127
2024 9 20,17 00,4868
2024 9 20,18 00,4689
2024 9 20,19 00,4442
2024 9 20,20 00,4192
2024 9 20,21 00,3924
2024 9 20,22 00,3708
2024 9 20,23 00,3460
2024 9 21,0 00,3161
2024 9 21,1 00,2943
2024 9 21,2 00,2819
2024 9 21,3 00,2777
2024 9 21,4 00,2767
2024 9 21,5 00,2769
2024 9 21,6 00,2835
2024 9 21,7 00,3083
2024 9 21,8 00,3437
2024 9 21,9 00,3795
2024 9 21,10 00,3891
2024 9 21,11 00,3878
2024 9 21,12 00,3923
2024 9 21,13 00,3895
2024 9 21,14 00,3838
2024 9 21,15 00,3786
2024 9 21,16 00,3730
2024 9 21,17 00,3696
2024 9 21,18 00,3645
2024 9 21,19 00,3492
2024 9 21,20 00,3324
2024 9 21,21 00,3126
2024 9 21,22 00,2975
2024 9 21,23 00,2816
2024 9 22,0 00,2592
2024 9 22,1 00,2431
2024 9 22,2 00,2364
2024 9 22,3 00,2359
2024 9 22,4 00,2368
2024 9 22,5 00,2391
2024 9 22,6 00,2415
2024 9 22,7 00,2568
2024 9 22,8 00,2839
2024 9 22,9 00,3040
2024 9 22,10 00,3141
2024 9 22,11 00,3158
2024 9 22,12 00,3058
2024 9 22,13 00,3160
2024 9 22,14 00,3142
2024 9 22,15 00,3107
2024 9 22,16 00,3121
2024 9 22,17 00,3210
2024 9 22,18 00,3271
2024 9 22,19 00,3198
2024 9 22,20 00,3074
2024 9 22,21 00,2937
2024 9 22,22 00,2785
2024 9 22,23 00,2640
2024 9 23,0 00,2440
2024 9 23,1 00,2291
2024 9 23,2 00,2238
2024 9 23,3 00,2238
2024 9 23,4 00,2254
2024 9 23,5 00,2299
2024 9 23,6 00,2363
2024 9 23,7 00,2480
2024 9 23,8 00,2694
2024 9 23,9 00,2935
2024 9 23,10 00,3117
2024 9 23,11 00,3233
2024 9 23,12 00,3238
2024 9 23,13 00,3298
2024 9 23,14 00,3245
2024 9 23,15 00,3188
2024 9 23,16 00,3164
2024 9 23,17 00,3158
2024 9 23,18 00,3166
2024 9 23,19 00,3057
2024 9 23,20 00,2932
2024 9 23,21 00,2773
2024 9 23,22 00,2640
2024 9 23,23 00,2507
2024 9 24,0 00,2323
2024 9 24,1 00,2202
2024 9 24,2 00,2169
2024 9 24,3 00,2195
2024 9 24,4 00,2243
2024 9 24,5 00,2309
2024 9 24,6 00,2393
2024 9 24,7 00,2597
2024 9 24,8 00,2937
2024 9 24,9 00,3208
2024 9 24,10 00,3342
2024 9 24,11 00,3345
2024 9 24,12 00,3220
2024 9 24,13 00,3322
2024 9 24,14 00,3365
2024 9 24,15 00,3382
2024 9 24,16 00,3387
2024 9 24,17 00,3310
2024 9 24,18 00,3262
2024 9 24,19 00,3113
2024 9 24,20 00,2956
2024 9 24,21 00,2791
2024 9 24,22 00,2667
2024 9 24,23 00,2527
2024 9 25,0 00,2332
2024 9 25,1 00,2213
2024 9 25,2 00,2184
2024 9 25,3 00,2215
2024 9 25,4 00,2257
2024 9 25,5 00,2317
2024 9 25,6 00,2418
2024 9 25,7 00,2651
2024 9 25,8 00,2944
2024 9 25,9 00,3183
2024 9 25,10 00,3269
2024 9 25,11 00,3283
2024 9 25,12 00,3199
2024 9 25,13 00,3267
2024 9 25,14 00,3342
2024 9 25,15 00,3349
2024 9 25,16 00,3370
2024 9 25,17 00,3347
2024 9 25,18 00,3298
2024 9 25,19 00,3156
2024 9 25,20 00,3010
2024 9 25,21 00,2849
2024 9 25,22 00,2724
2024 9 25,23 00,2590
2024 9 26,0 00,2413
2024 9 26,1 00,2283
2024 9 26,2 00,2247
2024 9 26,3 00,2276
2024 9 26,4 00,2323
2024 9 26,5 00,2381
2024 9 26,6 00,2493
2024 9 26,7 00,2759
2024 9 26,8 00,3155
2024 9 26,9 00,3450
2024 9 26,10 00,3661
2024 9 26,11 00,3827
2024 9 26,12 00,3815
2024 9 26,13 00,3963
2024 9 26,14 00,3999
2024 9 26,15 00,3988
2024 9 26,16 00,3935
2024 9 26,17 00,3791
2024 9 26,18 00,3701
2024 9 26,19 00,3532
2024 9 26,20 00,3362
2024 9 26,21 00,3163
2024 9 26,22 00,2994
2024 9 26,23 00,2829
2024 9 27,0 00,2613
2024 9 27,1 00,2460
2024 9 27,2 00,2398
2024 9 27,3 00,2406
2024 9 27,4 00,2425
2024 9 27,5 00,2484
2024 9 27,6 00,2625
2024 9 27,7 00,2889
2024 9 27,8 00,3255
2024 9 27,9 00,3581
2024 9 27,10 00,3712
2024 9 27,11 00,3711
2024 9 27,12 00,3556
2024 9 27,13 00,3660
2024 9 27,14 00,3647
2024 9 27,15 00,3623
2024 9 27,16 00,3639
2024 9 27,17 00,3611
2024 9 27,18 00,3538
2024 9 27,19 00,3385
2024 9 27,20 00,3226
2024 9 27,21 00,3053
2024 9 27,22 00,2902
2024 9 27,23 00,2760
2024 9 28,0 00,2542
2024 9 28,1 00,2390
2024 9 28,2 00,2329
2024 9 28,3 00,2328
2024 9 28,4 00,2330
2024 9 28,5 00,2351
2024 9 28,6 00,2345
2024 9 28,7 00,2463
2024 9 28,8 00,2673
2024 9 28,9 00,2904
2024 9 28,10 00,3123
2024 9 28,11 00,3239
2024 9 28,12 00,3173
2024 9 28,13 00,3119
2024 9 28,14 00,3113
2024 9 28,15 00,3067
2024 9 28,16 00,3067
2024 9 28,17 00,3119
2024 9 28,18 00,3111
2024 9 28,19 00,3019
2024 9 28,20 00,2898
2024 9 28,21 00,2745
2024 9 28,22 00,2629
2024 9 28,23 00,2518
2024 9 29,0 00,2340
2024 9 29,1 00,2205
2024 9 29,2 00,2158
2024 9 29,3 00,2173
2024 9 29,4 00,2197
2024 9 29,5 00,2211
2024 9 29,6 00,2206
2024 9 29,7 00,2307
2024 9 29,8 00,2499
2024 9 29,9 00,2640
2024 9 29,10 00,2718
2024 9 29,11 00,2765
2024 9 29,12 00,2789
2024 9 29,13 00,2755
2024 9 29,14 00,2757
2024 9 29,15 00,2772
2024 9 29,16 00,2821
2024 9 29,17 00,2955
2024 9 29,18 00,2984
2024 9 29,19 00,2906
2024 9 29,20 00,2803
2024 9 29,21 00,2659
2024 9 29,22 00,2521
2024 9 29,23 00,2403
2024 9 30,0 00,2252
2024 9 30,1 00,2133
2024 9 30,2 00,2103
2024 9 30,3 00,2134
2024 9 30,4 00,2184
2024 9 30,5 00,2270
2024 9 30,6 00,2423
2024 9 30,7 00,2663
2024 9 30,8 00,2999
2024 9 30,9 00,3201
2024 9 30,10 00,3265
2024 9 30,11 00,3371
2024 9 30,12 00,3312
2024 9 30,13 00,3427
2024 9 30,14 00,3439
2024 9 30,15 00,3417
2024 9 30,16 00,3416
2024 9 30,17 00,3377
2024 9 30,18 00,3325
2024 9 30,19 00,3187
2024 9 30,20 00,3030
2024 9 30,21 00,2857
2024 9 30,22 00,2738
2024 9 30,23 00,2603
2024 10 1,0 00,2413
2024 10 1,1 00,2286
2024 10 1,2 00,2237
2024 10 1,3 00,2259
2024 10 1,4 00,2300
2024 10 1,5 00,2361
2024 10 1,6 00,2476
2024 10 1,7 00,2715
2024 10 1,8 00,3031
2024 10 1,9 00,3333
2024 10 1,10 00,3535
2024 10 1,11 00,3507
2024 10 1,12 00,3347
2024 10 1,13 00,3535
2024 10 1,14 00,3656
2024 10 1,15 00,3728
2024 10 1,16 00,3704
2024 10 1,17 00,3615
2024 10 1,18 00,3558
2024 10 1,19 00,3403
2024 10 1,20 00,3224
2024 10 1,21 00,3039
2024 10 1,22 00,2905
2024 10 1,23 00,2754
2024 10 2,0 00,2555
2024 10 2,1 00,2411
2024 10 2,2 00,2360
2024 10 2,3 00,2364
2024 10 2,4 00,2387
2024 10 2,5 00,2447
2024 10 2,6 00,2562
2024 10 2,7 00,2883
2024 10 2,8 00,3390
2024 10 2,9 00,3770
2024 10 2,10 00,3975
2024 10 2,11 00,4145
2024 10 2,12 00,4137
2024 10 2,13 00,4303
2024 10 2,14 00,4335
2024 10 2,15 00,4266
2024 10 2,16 00,4131
2024 10 2,17 00,3966
2024 10 2,18 00,3860
2024 10 2,19 00,3680
2024 10 2,20 00,3490
2024 10 2,21 00,3281
2024 10 2,22 00,3108
2024 10 2,23 00,2914
2024 10 3,0 00,2675
2024 10 3,1 00,2517
2024 10 3,2 00,2442
2024 10 3,3 00,2434
2024 10 3,4 00,2445
2024 10 3,5 00,2502
2024 10 3,6 00,2630
2024 10 3,7 00,2873
2024 10 3,8 00,3238
2024 10 3,9 00,3560
2024 10 3,10 00,3614
2024 10 3,11 00,3599
2024 10 3,12 00,3483
2024 10 3,13 00,3615
2024 10 3,14 00,3631
2024 10 3,15 00,3623
2024 10 3,16 00,3579
2024 10 3,17 00,3509
2024 10 3,18 00,3412
2024 10 3,19 00,3263
2024 10 3,20 00,3122
2024 10 3,21 00,2965
2024 10 3,22 00,2840
2024 10 3,23 00,2710
2024 10 4,0 00,2525
2024 10 4,1 00,2402
2024 10 4,2 00,2369
2024 10 4,3 00,2385
2024 10 4,4 00,2425
2024 10 4,5 00,2500
2024 10 4,6 00,2633
2024 10 4,7 00,2963
2024 10 4,8 00,3404
2024 10 4,9 00,3716
2024 10 4,10 00,3883
2024 10 4,11 00,3925
2024 10 4,12 00,3892
2024 10 4,13 00,4035
2024 10 4,14 00,4072
2024 10 4,15 00,4014
2024 10 4,16 00,3903
2024 10 4,17 00,3797
2024 10 4,18 00,3684
2024 10 4,19 00,3522
2024 10 4,20 00,3343
2024 10 4,21 00,3153
2024 10 4,22 00,3005
2024 10 4,23 00,2846
2024 10 5,0 00,2628
2024 10 5,1 00,2469
2024 10 5,2 00,2405
2024 10 5,3 00,2391
2024 10 5,4 00,2387
2024 10 5,5 00,2407
2024 10 5,6 00,2435
2024 10 5,7 00,2579
2024 10 5,8 00,2775
2024 10 5,9 00,2917
2024 10 5,10 00,2981
2024 10 5,11 00,2996
2024 10 5,12 00,2956
2024 10 5,13 00,2940
2024 10 5,14 00,2909
2024 10 5,15 00,2880
2024 10 5,16 00,2915
2024 10 5,17 00,2980
2024 10 5,18 00,2966
2024 10 5,19 00,2890
2024 10 5,20 00,2771
2024 10 5,21 00,2638
2024 10 5,22 00,2521
2024 10 5,23 00,2425
2024 10 6,0 00,2267
2024 10 6,1 00,2160
2024 10 6,2 00,2129
2024 10 6,3 00,2153
2024 10 6,4 00,2176
2024 10 6,5 00,2193
2024 10 6,6 00,2199
2024 10 6,7 00,2299
2024 10 6,8 00,2445
2024 10 6,9 00,2560
2024 10 6,10 00,2675
2024 10 6,11 00,2716
2024 10 6,12 00,2761
2024 10 6,13 00,2743
2024 10 6,14 00,2718
2024 10 6,15 00,2767
2024 10 6,16 00,2827
2024 10 6,17 00,2957
2024 10 6,18 00,3001
2024 10 6,19 00,2938
2024 10 6,20 00,2832
2024 10 6,21 00,2711
2024 10 6,22 00,2574
2024 10 6,23 00,2457
2024 10 7,0 00,2295
2024 10 7,1 00,2183
2024 10 7,2 00,2155
2024 10 7,3 00,2184
2024 10 7,4 00,2234
2024 10 7,5 00,2320
2024 10 7,6 00,2459
2024 10 7,7 00,2729
2024 10 7,8 00,3185
2024 10 7,9 00,3560
2024 10 7,10 00,3765
2024 10 7,11 00,3830
2024 10 7,12 00,3819
2024 10 7,13 00,3965
2024 10 7,14 00,4027
2024 10 7,15 00,4020
2024 10 7,16 00,3922
2024 10 7,17 00,3811
2024 10 7,18 00,3700
2024 10 7,19 00,3528
2024 10 7,20 00,3353
2024 10 7,21 00,3170
2024 10 7,22 00,3023
2024 10 7,23 00,2861
2024 10 8,0 00,2635
2024 10 8,1 00,2478
2024 10 8,2 00,2423
2024 10 8,3 00,2419
2024 10 8,4 00,2439
2024 10 8,5 00,2498
2024 10 8,6 00,2647
2024 10 8,7 00,2881
2024 10 8,8 00,3220
2024 10 8,9 00,3421
2024 10 8,10 00,3436
2024 10 8,11 00,3395
2024 10 8,12 00,3279
2024 10 8,13 00,3362
2024 10 8,14 00,3364
2024 10 8,15 00,3336
2024 10 8,16 00,3340
2024 10 8,17 00,3290
2024 10 8,18 00,3210
2024 10 8,19 00,3072
2024 10 8,20 00,2925
2024 10 8,21 00,2786
2024 10 8,22 00,2669
2024 10 8,23 00,2551
2024 10 9,0 00,2377
2024 10 9,1 00,2257
2024 10 9,2 00,2231
2024 10 9,3 00,2273
2024 10 9,4 00,2314
2024 10 9,5 00,2379
2024 10 9,6 00,2529
2024 10 9,7 00,2774
2024 10 9,8 00,3079
2024 10 9,9 00,3255
2024 10 9,10 00,3225
2024 10 9,11 00,3204
2024 10 9,12 00,3072
2024 10 9,13 00,3188
2024 10 9,14 00,3165
2024 10 9,15 00,3198
2024 10 9,16 00,3228
2024 10 9,17 00,3235
2024 10 9,18 00,3194
2024 10 9,19 00,3074
2024 10 9,20 00,2938
2024 10 9,21 00,2793
2024 10 9,22 00,2667
2024 10 9,23 00,2526
2024 10 10,0 00,2344
2024 10 10,1 00,2230
2024 10 10,2 00,2213
2024 10 10,3 00,2254
2024 10 10,4 00,2297
2024 10 10,5 00,2360
2024 10 10,6 00,2452
2024 10 10,7 00,2666
2024 10 10,8 00,2947
2024 10 10,9 00,3155
2024 10 10,10 00,3183
2024 10 10,11 00,3193
2024 10 10,12 00,3071
2024 10 10,13 00,3132
2024 10 10,14 00,3159
2024 10 10,15 00,3185
2024 10 10,16 00,3222
2024 10 10,17 00,3229
2024 10 10,18 00,3180
2024 10 10,19 00,3063
2024 10 10,20 00,2928
2024 10 10,21 00,2767
2024 10 10,22 00,2630
2024 10 10,23 00,2496
2024 10 11,0 00,2321
2024 10 11,1 00,2214
2024 10 11,2 00,2196
2024 10 11,3 00,2242
2024 10 11,4 00,2284
2024 10 11,5 00,2355
2024 10 11,6 00,2422
2024 10 11,7 00,2584
2024 10 11,8 00,2870
2024 10 11,9 00,3111
2024 10 11,10 00,3200
2024 10 11,11 00,3274
2024 10 11,12 00,3186
2024 10 11,13 00,3291
2024 10 11,14 00,3312
2024 10 11,15 00,3263
2024 10 11,16 00,3215
2024 10 11,17 00,3197
2024 10 11,18 00,3135
2024 10 11,19 00,3013
2024 10 11,20 00,2874
2024 10 11,21 00,2719
2024 10 11,22 00,2607
2024 10 11,23 00,2486
2024 10 12,0 00,2314
2024 10 12,1 00,2197
2024 10 12,2 00,2169
2024 10 12,3 00,2199
2024 10 12,4 00,2213
2024 10 12,5 00,2219
2024 10 12,6 00,2196
2024 10 12,7 00,2274
2024 10 12,8 00,2445
2024 10 12,9 00,2633
2024 10 12,10 00,2762
2024 10 12,11 00,2833
2024 10 12,12 00,2835
2024 10 12,13 00,2826
2024 10 12,14 00,2813
2024 10 12,15 00,2797
2024 10 12,16 00,2796
2024 10 12,17 00,2843
2024 10 12,18 00,2847
2024 10 12,19 00,2772
2024 10 12,20 00,2658
2024 10 12,21 00,2534
2024 10 12,22 00,2420
2024 10 12,23 00,2323
2024 10 13,0 00,2179
2024 10 13,1 00,2075
2024 10 13,2 00,2061
2024 10 13,3 00,2095
2024 10 13,4 00,2120
2024 10 13,5 00,2135
2024 10 13,6 00,2100
2024 10 13,7 00,2174
2024 10 13,8 00,2327
2024 10 13,9 00,2501
2024 10 13,10 00,2611
2024 10 13,11 00,2676
2024 10 13,12 00,2702
2024 10 13,13 00,2677
2024 10 13,14 00,2666
2024 10 13,15 00,2669
2024 10 13,16 00,2700
2024 10 13,17 00,2784
2024 10 13,18 00,2800
2024 10 13,19 00,2744
2024 10 13,20 00,2639
2024 10 13,21 00,2506
2024 10 13,22 00,2383
2024 10 13,23 00,2285
2024 10 14,0 00,2143
2024 10 14,1 00,2048
2024 10 14,2 00,2034
2024 10 14,3 00,2076
2024 10 14,4 00,2113
2024 10 14,5 00,2146
2024 10 14,6 00,2147
2024 10 14,7 00,2256
2024 10 14,8 00,2485
2024 10 14,9 00,2691
2024 10 14,10 00,2846
2024 10 14,11 00,2938
2024 10 14,12 00,2840
2024 10 14,13 00,2878
2024 10 14,14 00,2911
2024 10 14,15 00,2904
2024 10 14,16 00,2897
2024 10 14,17 00,2970
2024 10 14,18 00,2970
2024 10 14,19 00,2885
2024 10 14,20 00,2786
2024 10 14,21 00,2651
2024 10 14,22 00,2523
2024 10 14,23 00,2412
2024 10 15,0 00,2247
2024 10 15,1 00,2140
2024 10 15,2 00,2130
2024 10 15,3 00,2180
2024 10 15,4 00,2226
2024 10 15,5 00,2294
2024 10 15,6 00,2387
2024 10 15,7 00,2595
2024 10 15,8 00,2954
2024 10 15,9 00,3259
2024 10 15,10 00,3435
2024 10 15,11 00,3502
2024 10 15,12 00,3410
2024 10 15,13 00,3522
2024 10 15,14 00,3541
2024 10 15,15 00,3494
2024 10 15,16 00,3464
2024 10 15,17 00,3400
2024 10 15,18 00,3311
2024 10 15,19 00,3164
2024 10 15,20 00,3018
2024 10 15,21 00,2859
2024 10 15,22 00,2731
2024 10 15,23 00,2591
2024 10 16,0 00,2398
2024 10 16,1 00,2270
2024 10 16,2 00,2252
2024 10 16,3 00,2277
2024 10 16,4 00,2315
2024 10 16,5 00,2372
2024 10 16,6 00,2437
2024 10 16,7 00,2658
2024 10 16,8 00,3033
2024 10 16,9 00,3289
2024 10 16,10 00,3382
2024 10 16,11 00,3435
2024 10 16,12 00,3322
2024 10 16,13 00,3401
2024 10 16,14 00,3475
2024 10 16,15 00,3432
2024 10 16,16 00,3450
2024 10 16,17 00,3444
2024 10 16,18 00,3356
2024 10 16,19 00,3218
2024 10 16,20 00,3059
2024 10 16,21 00,2896
2024 10 16,22 00,2777
2024 10 16,23 00,2631
2024 10 17,0 00,2438
2024 10 17,1 00,2317
2024 10 17,2 00,2279
2024 10 17,3 00,2305
2024 10 17,4 00,2338
2024 10 17,5 00,2397
2024 10 17,6 00,2508
2024 10 17,7 00,2737
2024 10 17,8 00,3042
2024 10 17,9 00,3325
2024 10 17,10 00,3427
2024 10 17,11 00,3479
2024 10 17,12 00,3412
2024 10 17,13 00,3532
2024 10 17,14 00,3556
2024 10 17,15 00,3563
2024 10 17,16 00,3534
2024 10 17,17 00,3502
2024 10 17,18 00,3401
2024 10 17,19 00,3248
2024 10 17,20 00,3088
2024 10 17,21 00,2911
2024 10 17,22 00,2779
2024 10 17,23 00,2643
2024 10 18,0 00,2451
